id,name,now_cost,position,team,yellow_cards,own_goals,influence_rank_type,direct_freekicks_order,selected_rank,form_rank,threat,cost_change_start,value_season,saves,transfers_out_event,expected_goals_per_90,ict_index_rank_type,in_dreamteam,selected_rank_type,corners_and_indirect_freekicks_order,expected_goal_involvements_per_90,expected_goal_involvements,transfers_out,form_rank_type,status,expected_goals,total_points,chance_of_playing_next_round,ict_index,clean_sheets,web_name,chance_of_playing_this_round,goals_conceded,points_per_game_rank,starts,goals_conceded_per_90,penalties_saved,expected_goals_conceded,influence_rank,expected_assists_per_90,region,news,expected_assists,bonus,ep_this,ep_next,news_added,minutes,starts_per_90,selected_by_percent,now_cost_rank_type,cost_change_event,points_per_game_rank_type,expected_goals_conceded_per_90,saves_per_90,cost_change_event_fall,dreamteam_count,event_points,threat_rank_type,transfers_in,goals_scored,threat_rank,can_select,penalties_missed,form,clean_sheets_per_90,assists,influence,ict_index_rank,creativity,penalties_order,creativity_rank_type,creativity_rank,points_per_game,bps,red_cards,cost_change_start_fall,value_form,now_cost_rank,transfers_in_event
500,Dane Scarlett,45,FWD,Spurs,0,0,54,,489,565,0.0,0,0.0,0,90,0.0,54,False,64,,0.0,0.00,14228,51,u,0.00,0,0.0,0.0,0,Scarlett,0.0,0,616,0,0.0,0,0.00,609,0.0,,Loaned to Oxford United,0.00,0,0.0,0.0,2024-08-14T08:32:58.295903Z,0,0.0,0.1,68,0,57,0.0,0.0,0,0,0,54,0,0,591,False,0,0.0,0.0,0,0.0,611,0.0,,55,607,0.0,0,0,0,0.0,414,0
502,Manor Solomon,54,MID,Spurs,0,0,313,,592,683,0.0,-1,0.0,0,16,0.0,313,False,250,,0.0,0.00,5355,309,u,0.00,0,0.0,0.0,0,Solomon,0.0,0,690,0,0.0,0,0.00,690,0.0,,Season long loan to Leeds United,0.00,0,0.0,0.0,2024-08-29T11:11:30.036154Z,0,0.0,0.0,79,0,313,0.0,0.0,0,0,0,311,480,0,687,False,0,0.0,0.0,0,0.0,690,0.0,,313,689,0.0,0,0,1,0.0,134,0
503,Son Heung-min,98,MID,Spurs,0,0,9,,74,16,377.0,-2,7.9,0,17264,0.33,9,False,23,4.0,0.63,6.86,1865568,12,a,3.59,77,100.0,118.0,2,Son,100.0,14,8,12,1.28,0,17.30,21,0.3,114.0,,3.27,9,7.0,5.5,2024-10-25T10:30:06.315550Z,984,1.1,5.1,4,0,5,1.58,0.0,0,2,14,15,1344795,5,27,True,0,6.0,0.18,6,399.4,12,403.0,1.0,15,18,5.9,330,0,2,0.6,5,19691
504,Djed Spence,44,DEF,Spurs,1,0,124,,459,159,10.0,-1,2.7,0,161,0.04,116,False,165,,0.24,0.37,8122,43,a,0.06,12,100.0,8.9,1,Spence,100.0,0,184,1,0.0,0,1.48,354,0.2,241.0,,0.31,0,3.0,1.5,2024-10-19T19:30:07.661626Z,140,0.64,0.1,107,0,54,0.95,0.0,0,1,9,119,4007,0,344,True,0,2.0,0.64,1,44.4,355,35.1,,88,293,2.4,55,0,1,0.5,506,1328
505,Destiny Udogie,49,DEF,Spurs,2,0,53,,110,150,110.0,-1,6.9,0,27785,0.02,26,False,43,,0.09,1.36,402358,39,d,0.31,34,75.0,53.4,2,Udogie,100.0,19,238,16,1.31,0,22.26,135,0.07,106.0,Knock - 75% chance of playing,1.05,0,3.2,1.3,2024-12-16T09:30:07.310863Z,1301,1.11,2.9,30,0,72,1.54,0.0,0,0,1,20,305687,0,143,True,0,2.2,0.14,1,227.6,116,196.1,,18,91,2.1,190,0,1,0.4,277,2846
506,Micky van de Ven,45,DEF,Spurs,4,0,76,,100,379,40.0,0,6.2,0,22886,0.04,86,False,39,,0.12,1.04,1385075,133,i,0.35,28,0.0,23.8,2,Van de Ven,0.0,11,110,9,1.26,0,9.79,198,0.08,152.0,Hamstring injury - Expected back 15 Jan,0.69,2,0.0,0.0,2024-12-11T23:30:08.371422Z,788,1.03,3.5,83,0,29,1.12,0.0,0,1,0,78,1025313,0,259,True,0,0.2,0.23,2,161.0,268,36.6,,87,292,3.1,128,0,0,0.0,418,224
507,Alejo Véliz,50,FWD,Spurs,0,0,71,,661,670,0.0,0,0.0,0,6,0.0,71,False,75,,0.0,0.00,946,68,u,0.00,0,0.0,0.0,0,Veliz,0.0,0,686,0,0.0,0,0.00,686,0.0,,Loaned to Espanyol,0.00,0,0.0,0.0,2024-08-10T12:19:41.352153Z,0,0.0,0.0,52,0,71,0.0,0.0,0,0,0,71,0,0,679,False,0,0.0,0.0,0,0.0,686,0.0,,71,683,0.0,0,0,0,0.0,231,0
508,Guglielmo Vicario,49,GKP,Spurs,1,0,16,,139,203,0.0,-1,7.6,29,8421,0.0,17,False,19,,0.0,0.00,442155,18,i,0.00,37,0.0,25.9,3,Vicario,0.0,13,113,12,1.08,0,15.25,98,0.0,106.0,Ankle injury - Unknown return date,0.00,1,0.0,0.0,2024-11-26T00:00:08.341528Z,1080,1.0,2.1,10,0,18,1.27,2.42,0,1,0,64,201141,0,655,True,0,1.6,0.25,0,260.4,257,0.0,,67,662,3.1,185,0,1,0.3,252,105
509,Timo Werner,62,MID,Spurs,0,0,125,,387,112,109.0,-3,4.5,0,602,0.24,109,False,135,,0.58,2.52,31264,56,a,1.04,28,100.0,33.4,1,Werner,100.0,8,229,3,1.84,0,8.26,276,0.34,80.0,,1.48,2,3.8,2.3,2024-11-07T09:00:08.010655Z,392,0.69,0.2,37,0,102,1.9,0.0,0,0,1,94,13153,0,145,True,0,2.8,0.23,3,99.6,212,131.0,,104,150,2.2,100,0,3,0.5,60,176
510,Alfie Whiteman,40,GKP,Spurs,0,0,50,,180,421,0.0,0,0.0,0,1340,0.0,50,False,25,,0.0,0.00,60424,43,a,0.00,0,,0.0,0,Whiteman,,0,501,0,0.0,0,0.00,496,0.0,241.0,,0.00,0,1.0,-0.5,,0,0.0,1.3,49,0,50,0.0,0.0,0,0,0,17,47281,0,435,True,0,0.0,0.0,0,0.0,498,0.0,,27,474,0.0,0,0,0,0.0,609,157
609,Will Lankshear,45,FWD,Spurs,0,0,56,,156,340,0.0,0,0.4,0,6618,0.0,56,False,26,,0.0,0.00,253493,41,a,0.00,2,100.0,0.0,0,Lankshear,100.0,0,415,0,0.0,0,0.02,641,0.0,241.0,,0.00,0,1.4,-0.1,2024-09-13T15:00:07.321230Z,9,0.0,1.7,71,0,42,0.2,0.0,0,0,1,56,366442,0,623,True,0,0.4,0.0,0,0.0,643,0.0,,57,639,1.0,6,0,0,0.1,457,9461
610,Mikey Moore,45,MID,Spurs,0,0,221,,344,576,7.0,0,1.1,0,717,0.04,216,False,113,,0.07,0.07,43952,231,d,0.04,5,50.0,1.0,0,Moore,0.0,1,362,1,1.1,0,0.94,466,0.03,241.0,Lack of match fitness - 50% chance of playing,0.03,0,0.0,-0.2,2024-11-07T09:00:08.150966Z,82,1.1,0.2,260,0,175,1.03,0.0,0,0,0,190,42855,0,356,True,0,0.0,0.0,0,1.8,453,2.5,,212,410,1.2,12,0,0,0.0,429,15
612,Wilson Odobert,53,MID,Spurs,0,0,201,,591,680,42.0,-2,1.1,0,32,0.24,175,False,249,,0.28,0.50,7841,307,i,0.42,6,0.0,9.2,1,Odobert,0.0,1,254,2,0.56,0,1.63,424,0.04,73.0,Hamstring injury - Unknown return date,0.08,0,0.0,0.0,2024-10-30T12:00:07.631102Z,160,1.12,0.0,91,0,115,0.92,0.0,0,0,0,142,6300,0,256,True,0,0.0,0.56,0,10.0,353,40.5,,171,286,2.0,12,0,2,0.0,153,16
683,Callum Olusesi,45,MID,Spurs,0,0,262,,667,577,0.0,0,0.0,0,45,0.0,264,False,296,,0.0,0.00,227,232,a,0.00,0,,0.0,0,Olusesi,,0,626,0,0.0,0,0.00,619,0.0,241.0,,0.00,0,1.0,-0.5,,0,0.0,0.0,261,0,266,0.0,0.0,0,0,0,260,525,0,601,True,0,0.0,0.0,0,0.0,621,0.0,,266,617,0.0,0,0,0,0.0,430,44
684,Malachi Hardy,40,DEF,Spurs,0,0,211,,610,480,0.0,0,0.0,0,136,0.0,211,False,208,,0.0,0.00,543,190,a,0.00,0,,0.0,0,Hardy,,0,555,0,0.0,0,0.00,549,0.0,241.0,,0.00,0,1.0,-0.5,,0,0.0,0.0,218,0,210,0.0,0.0,0,0,0,198,1415,0,496,True,0,0.0,0.0,0,0.0,551,0.0,,209,530,0.0,0,0,0,0.0,678,118
689,Luca Williams-Barnett,45,MID,Spurs,0,0,291,,674,615,0.0,0,0.0,0,35,0.0,292,False,300,,0.0,0.00,151,263,a,0.00,0,,0.0,0,Williams-Barnett,,0,660,0,0.0,0,0.00,655,0.0,241.0,,0.00,0,1.0,-0.5,,0,0.0,0.0,296,0,294,0.0,0.0,0,0,0,289,383,0,637,True,0,0.0,0.0,0,0.0,656,0.0,,294,652,0.0,0,0,0,0.0,473,55
699,Alfie Dorrington,40,DEF,Spurs,0,0,164,,678,260,0.0,0,0.2,0,24,0.0,166,False,230,,0.0,0.00,24,75,a,0.00,1,,0.1,0,Dorrington,,0,388,0,0.0,0,0.04,470,0.0,241.0,,0.00,0,2.2,0.7,,13,0.0,0.0,199,0,132,0.28,0.0,0,0,1,179,251,0,477,True,0,1.0,0.0,0,1.0,476,0.2,,158,442,1.0,4,0,0,0.2,659,251
700,Maeson King,40,DEF,Spurs,0,0,208,,690,477,0.0,0,0.0,0,9,0.0,208,False,233,,0.0,0.00,9,187,a,0.00,0,,0.0,0,King,,0,552,0,0.0,0,0.00,546,0.0,241.0,,0.00,0,2.2,0.7,,0,0.0,0.0,215,0,207,0.0,0.0,0,0,0,195,71,0,493,True,0,0.0,0.0,0,0.0,548,0.0,,206,527,0.0,0,0,0,0.0,675,71
388,Aaron Wan-Bissaka,46,DEF,West Ham,0,0,18,,63,18,86.0,1,10.2,0,15866,0.04,17,False,22,,0.12,1.69,219191,4,a,0.63,47,,61.0,2,Wan-Bissaka,,27,111,14,1.92,0,25.98,55,0.08,241.0,,1.06,3,5.8,5.8,,1264,1.0,6.3,49,0,30,1.85,0.0,0,1,5,38,669804,2,177,True,0,5.8,0.14,1,316.8,96,207.6,,17,85,3.1,172,0,-1,1.3,346,37445
511,Edson Álvarez Velázquez,50,MID,West Ham,4,0,112,,430,249,22.0,0,2.4,0,257,0.01,135,False,154,,0.07,0.57,15178,128,a,0.11,12,100.0,23.4,1,Álvarez,100.0,14,436,8,1.79,0,13.54,257,0.06,139.0,,0.46,0,1.2,1.2,2024-11-02T18:30:08.251411Z,703,1.02,0.1,127,0,208,1.73,0.0,0,0,2,163,11646,0,294,True,0,1.2,0.13,0,113.0,271,99.5,,116,181,1.0,81,1,0,0.2,203,231
512,Michail Antonio,54,FWD,West Ham,1,0,30,,179,269,194.0,-1,7.8,0,15501,0.24,25,False,32,,0.34,3.11,426757,32,i,2.20,42,0.0,39.5,4,Antonio,0.0,18,123,11,1.94,0,17.83,311,0.1,107.0,Leg injury - Unknown return date,0.91,3,0.0,0.0,2024-12-09T17:00:08.418178Z,834,1.19,1.3,37,0,18,1.92,0.0,0,1,0,26,384233,1,73,True,0,1.0,0.43,4,72.0,184,139.5,,15,136,3.0,111,0,1,0.2,124,103
513,Alphonse Areola,42,GKP,West Ham,0,1,22,,82,486,0.0,-3,3.6,20,9843,0.0,22,False,14,,0.0,0.00,697828,62,a,0.00,15,100.0,16.0,1,Areola,100.0,14,260,8,1.87,0,11.76,199,0.0,73.0,,0.00,0,0.0,0.0,2024-09-01T00:30:06.144103Z,675,1.07,4.5,37,0,31,1.57,2.67,0,0,0,38,229000,0,503,True,0,0.0,0.13,0,159.6,310,0.0,,47,535,1.9,56,0,3,0.0,576,1911
514,Jarrod Bowen,74,MID,West Ham,1,0,8,,60,28,464.0,-1,10.1,0,25942,0.21,4,False,18,2.0,0.47,7.37,975475,16,a,3.30,75,,137.4,3,Bowen,,28,27,16,1.78,0,28.46,20,0.26,241.0,,4.07,6,5.0,5.0,,1417,1.02,6.9,11,0,13,1.81,0.0,0,2,2,7,946655,4,11,True,0,5.0,0.19,5,409.6,5,500.7,4.0,5,6,4.7,299,0,1,0.7,17,23418
516,Vladimír Coufal,42,DEF,West Ham,2,0,113,,267,278,16.0,-3,3.1,0,882,0.05,107,False,99,,0.12,0.54,66486,79,a,0.22,13,,12.7,1,Coufal,,6,328,4,1.31,0,7.57,327,0.07,57.0,,0.32,0,0.8,0.8,,412,0.87,0.5,147,0,106,1.65,0.0,0,0,2,105,26602,0,320,True,0,0.8,0.22,0,62.4,327,52.2,,71,264,1.4,31,0,3,0.2,579,898
517,Aaron Cresswell,39,DEF,West Ham,1,0,152,2.0,169,354,1.0,-1,1.0,0,2514,0.1,139,False,69,,0.32,0.10,179975,113,a,0.03,4,100.0,3.4,0,Cresswell,100.0,0,454,0,0.0,0,1.11,437,0.22,241.0,,0.07,0,0.2,0.2,2024-08-30T04:00:05.718151Z,28,0.0,1.5,220,0,152,3.57,0.0,0,0,0,140,90714,0,404,True,0,0.2,0.0,0,6.8,407,25.8,,100,317,0.8,14,0,1,0.1,680,5089
519,George Earthy,45,MID,West Ham,0,0,254,,567,568,0.0,0,0.0,0,38,0.0,256,False,232,,0.0,0.00,7538,223,u,0.00,0,0.0,0.0,0,Earthy,0.0,0,618,0,0.0,0,0.00,611,0.0,,Loaned to Bristol City,0.00,0,0.0,0.0,2024-08-16T11:57:26.531525Z,0,0.0,0.0,249,0,258,0.0,0.0,0,0,0,252,0,0,593,False,0,0.0,0.0,0,0.0,613,0.0,,258,609,0.0,0,0,0,0.0,417,0
520,Emerson Palmieri dos Santos,44,DEF,West Ham,5,0,49,1.0,209,87,79.0,-1,8.0,0,4104,0.09,29,False,83,3.0,0.21,2.57,97154,22,a,1.10,35,100.0,51.8,3,Emerson,0.0,25,200,14,2.04,0,22.58,128,0.12,106.0,,1.47,0,0.0,3.2,2024-12-10T00:00:08.561714Z,1104,1.14,0.9,90,0,58,1.84,0.0,0,1,0,41,115627,1,186,True,0,3.2,0.24,1,232.4,122,207.9,,16,84,2.3,114,0,1,0.7,482,2886
521,Łukasz Fabiański,41,GKP,West Ham,2,0,18,,18,114,0.0,1,6.8,32,11606,0.0,18,False,2,,0.0,0.00,605862,11,a,0.00,28,,23.9,2,Fabianski,,15,106,8,1.76,0,17.19,120,0.0,172.0,,0.00,2,2.6,2.6,,765,0.94,20.0,40,0,16,2.02,3.76,0,0,4,34,1428429,0,498,True,0,2.6,0.24,0,239.6,266,0.3,,9,437,3.1,90,0,-1,0.6,587,33857
522,Wes Foderingham,43,GKP,West Ham,0,0,67,,411,492,0.0,-2,0.0,0,270,0.0,67,False,59,,0.0,0.00,11798,64,a,0.00,0,,0.0,0,Foderingham,,0,560,0,0.0,0,0.00,554,0.0,241.0,,0.00,0,0.0,0.0,,0,0.0,0.1,27,0,67,0.0,0.0,0,0,0,43,5039,0,511,True,0,0.0,0.0,0,0.0,556,0.0,,52,543,0.0,0,0,2,0.0,538,278
523,Danny Ings,50,FWD,West Ham,0,0,29,,163,296,137.0,0,4.6,0,5474,1.07,31,False,30,,1.1,2.10,330864,36,a,2.05,23,100.0,26.3,0,Ings,100.0,2,166,1,1.05,0,2.50,308,0.03,241.0,,0.05,4,0.8,0.8,2024-12-04T09:30:08.866937Z,172,0.52,1.5,45,0,24,1.31,0.0,0,0,0,30,353265,1,117,True,0,0.8,0.0,2,73.0,251,52.0,,30,265,2.6,77,0,0,0.2,190,3937
524,Max Kilman,45,DEF,West Ham,3,0,6,,151,142,110.0,0,8.4,0,4412,0.09,16,False,64,,0.11,1.68,272354,36,a,1.44,38,,61.0,3,Kilman,,29,185,16,1.81,0,28.95,25,0.02,241.0,,0.24,3,2.2,2.2,,1440,1.0,1.8,69,0,55,1.81,0.0,0,1,2,19,326095,0,142,True,0,2.2,0.19,1,387.6,95,110.4,,39,172,2.4,168,0,0,0.5,377,1933
525,Mohammed Kudus,62,MID,West Ham,0,0,58,,119,138,352.0,-3,5.6,0,4621,0.31,31,False,35,,0.46,4.65,853214,71,a,3.13,35,100.0,79.2,2,Kudus,100.0,18,102,11,1.8,0,17.01,154,0.15,81.0,,1.52,2,2.4,2.4,2024-10-19T16:00:07.402004Z,900,1.1,2.5,45,0,44,1.7,0.0,0,0,3,17,246336,2,31,True,0,2.4,0.2,1,208.0,48,232.3,,52,65,3.2,163,1,3,0.4,70,5403
526,Luis Guilherme Lira dos Santos,47,MID,West Ham,0,0,294,,582,627,2.0,-3,0.4,0,54,0.0,226,False,242,,0.0,0.00,3918,271,a,0.00,2,,0.2,0,L.Guilherme,,0,424,0,0.0,0,0.13,660,0.0,30.0,,0.00,0,0.0,0.0,,11,0.0,0.0,223,0,199,1.06,0.0,0,0,0,212,1783,0,399,True,0,0.0,0.0,0,0.0,473,0.4,,224,434,1.0,7,0,3,0.0,344,38
527,Lucas Tolentino Coelho de Lima,57,MID,West Ham,4,0,40,3.0,190,61,169.0,-3,8.6,0,2890,0.27,42,False,56,,0.37,4.63,288077,30,a,3.39,49,,71.6,3,L.Paquetá,,24,115,13,1.93,0,23.90,118,0.1,30.0,,1.24,4,4.0,4.0,,1121,1.04,1.2,58,0,49,1.92,0.0,0,0,10,60,202728,3,95,True,0,4.0,0.24,1,241.0,65,309.2,1.0,32,40,3.1,201,0,3,0.7,93,2422
528,Konstantinos Mavropanos,44,DEF,West Ham,1,0,45,,403,238,92.0,-1,5.0,0,211,0.09,58,False,148,,0.12,1.28,19128,70,a,0.93,22,100.0,36.8,1,Mavropanos,100.0,17,291,10,1.61,0,19.53,117,0.03,83.0,,0.35,2,1.2,1.2,2024-11-30T22:00:08.032136Z,953,0.94,0.1,108,0,92,1.84,0.0,0,0,2,34,15713,0,170,True,0,1.2,0.09,0,241.4,196,33.9,,90,295,1.7,114,0,1,0.3,508,285
529,Nayef Aguerd,44,DEF,West Ham,0,0,221,,526,512,0.0,-1,0.0,0,31,0.0,221,False,188,,0.0,0.00,12992,210,u,0.00,0,0.0,0.0,0,N.Aguerd,0.0,0,571,0,0.0,0,0.00,565,0.0,,On loan to Real Sociedad for the season,0.00,0,0.0,0.0,2024-09-01T09:10:50.538029Z,0,0.0,0.0,97,0,220,0.0,0.0,0,0,0,214,1368,0,531,False,0,0.0,0.0,0,0.0,567,0.0,,220,556,0.0,0,0,1,0.0,492,0
530,Tomáš Souček,49,MID,West Ham,4,0,30,,138,31,292.0,-1,11.4,0,7626,0.24,44,False,39,,0.3,3.62,404187,17,a,2.87,56,,70.1,3,Souček,,21,70,12,1.76,0,20.35,87,0.06,57.0,,0.75,8,4.8,4.8,,1073,1.01,2.1,169,0,32,1.71,0.0,0,0,2,23,373093,4,38,True,0,4.8,0.25,1,277.6,67,138.1,,97,138,3.7,193,0,1,1.0,261,8865
532,Kurt Zouma,44,DEF,West Ham,0,0,220,,401,508,0.0,-1,0.0,0,155,0.0,220,False,146,,0.0,0.00,49275,209,u,0.00,0,0.0,0.0,0,Zouma,0.0,0,569,0,0.0,0,0.00,563,0.0,,On loan to Al-Orobah for the rest of the season,0.00,0,0.0,0.0,2024-09-02T10:44:47.323774Z,0,0.0,0.2,88,0,219,0.0,0.0,0,0,0,213,5376,0,528,False,0,0.0,0.0,0,0.0,565,0.0,,219,553,0.0,0,0,1,0.0,479,0
576,Andy Irving,48,MID,West Ham,1,0,191,,587,344,7.0,-2,0.8,0,37,0.08,200,False,246,,0.08,0.04,2362,167,a,0.04,4,,2.9,0,Irving,,0,461,0,0.0,0,1.48,410,0.0,243.0,,0.00,0,0.4,0.4,,48,0.0,0.0,204,0,223,2.78,0.0,0,0,0,193,1114,0,359,True,0,0.4,0.0,0,15.2,414,7.1,,209,387,0.8,14,0,2,0.1,308,17
587,Crysencio Summerville,57,MID,West Ham,2,0,92,,281,175,139.0,-3,4.9,0,1657,0.19,82,False,88,5.0,0.44,2.94,109171,87,a,1.27,28,,48.9,2,Summerville,,15,271,6,2.25,0,13.75,223,0.25,152.0,,1.67,2,2.0,2.0,,601,0.9,0.4,61,0,124,2.06,0.0,0,0,1,73,45320,1,112,True,0,2.0,0.3,1,140.2,138,210.5,,64,80,1.9,103,0,3,0.4,98,413
588,Guido Rodríguez,48,MID,West Ham,4,0,93,,477,343,21.0,-2,4.4,0,150,0.02,140,False,177,,0.03,0.26,9054,166,a,0.14,21,,20.7,2,G.Rodríguez,,16,315,11,1.75,0,15.77,226,0.01,10.0,,0.12,0,0.4,0.4,,821,1.21,0.1,198,0,146,1.73,0.0,0,0,0,166,6176,0,301,True,0,0.4,0.22,0,136.8,278,47.9,,167,274,1.5,124,0,2,0.1,298,56
589,Niclas Füllkrug,67,FWD,West Ham,0,0,35,,215,233,70.0,-3,1.5,0,1268,0.64,35,False,38,,0.8,0.96,390223,29,a,0.77,10,100.0,14.1,0,Füllkrug,100.0,4,258,0,3.33,0,2.65,359,0.16,80.0,,0.19,1,1.4,1.4,2024-09-11T12:30:07.323344Z,108,0.0,0.9,16,0,33,2.21,0.0,0,0,1,34,55953,1,207,True,0,1.4,0.0,0,42.0,322,28.0,,34,309,2.0,34,0,3,0.2,34,879
591,Jean-Clair Todibo,43,DEF,West Ham,0,0,85,,322,333,14.0,-2,3.7,0,591,0.01,99,False,120,,0.01,0.12,37646,106,a,0.10,16,100.0,17.9,1,Todibo,100.0,15,311,7,2.08,0,12.06,222,0.0,73.0,,0.02,0,0.4,0.4,2024-12-03T11:00:08.140652Z,650,0.97,0.3,136,0,98,1.67,0.0,0,0,0,107,14804,0,324,True,0,0.4,0.14,0,141.2,301,24.3,,103,322,1.5,72,0,2,0.1,564,310
643,Kaelan Casey,40,DEF,West Ham,0,0,158,,377,365,0.0,0,0.2,0,316,0.0,161,False,136,,0.0,0.00,16219,123,a,0.00,1,100.0,0.2,0,Casey,100.0,0,387,0,0.0,0,0.09,461,0.0,241.0,,0.00,0,0.2,0.2,2024-11-30T22:00:08.284898Z,1,0.0,0.2,198,0,131,8.1,0.0,0,0,1,178,25413,0,476,True,0,0.2,0.0,0,2.0,469,0.0,,192,513,1.0,3,0,0,0.0,658,143
654,Carlos Soler,50,MID,West Ham,5,0,150,4.0,573,130,91.0,0,3.4,0,321,0.11,117,False,235,4.0,0.23,1.57,3070,65,s,0.74,17,0.0,29.8,2,C.Soler,,9,356,6,1.35,0,12.49,319,0.12,200.0,Suspended until 26 Dec,0.83,0,2.4,0.0,2024-12-16T23:30:07.620186Z,602,0.9,0.0,130,0,172,1.87,0.0,0,0,0,104,4151,0,171,True,0,2.4,0.3,1,68.4,230,139.1,,96,137,1.3,87,0,0,0.5,207,84
677,Ollie Scarles,40,DEF,West Ham,0,0,157,,631,366,0.0,0,0.2,0,67,0.0,162,False,213,,0.0,0.00,373,124,a,0.00,1,,0.2,0,Scarles,,1,389,0,6.0,0,0.64,459,0.0,241.0,,0.00,0,0.2,0.2,,15,0.0,0.0,200,0,133,3.84,0.0,0,0,1,180,753,0,478,True,0,0.2,0.0,0,2.4,470,0.0,,193,514,1.0,-1,0,0,0.0,660,78
686,Ezra Mayers,40,DEF,West Ham,0,0,209,,644,478,0.0,0,0.0,0,69,0.0,209,False,217,,0.0,0.00,262,188,a,0.00,0,,0.0,0,Mayers,,0,553,0,0.0,0,0.00,547,0.0,241.0,,0.00,0,0.0,0.0,,0,0.0,0.0,216,0,208,0.0,0.0,0,0,0,196,693,0,494,True,0,0.0,0.0,0,0.0,549,0.0,,207,528,0.0,0,0,0,0.0,676,125
701,Lewis Orford,45,MID,West Ham,0,0,265,,700,581,0.0,0,0.0,0,4,0.0,267,False,318,,0.0,0.00,4,236,a,0.00,0,,0.0,0,Orford,,0,629,0,0.0,0,0.00,622,0.0,241.0,,0.00,0,1.2,1.2,,0,0.0,0.0,267,0,269,0.0,0.0,0,0,0,263,29,0,604,True,0,0.0,0.0,0,0.0,624,0.0,,269,620,0.0,0,0,0,0.0,436,29
204,Sam Johnstone,43,GKP,Wolves,0,0,20,,272,330,0.0,-2,2.8,23,2167,0.0,19,False,44,,0.0,0.00,57710,24,a,0.00,12,100.0,20.4,0,Johnstone,100.0,17,288,7,2.43,0,12.98,166,0.0,241.0,,0.00,0,0.4,0.4,2024-10-20T21:30:06.848774Z,630,1.0,0.4,28,0,32,1.85,3.29,0,0,1,44,51169,0,512,True,0,0.4,0.0,0,193.8,279,10.0,,5,373,1.7,42,0,2,0.1,540,1205
533,Rayan Aït-Nouri,48,DEF,Wolves,4,0,9,,35,293,184.0,3,8.3,0,582692,0.09,8,False,10,,0.16,2.35,1115823,87,s,1.35,40,0.0,76.7,1,Aït-Nouri,100.0,39,175,16,2.56,0,25.74,32,0.07,3.0,Suspended until 26 Dec,1.00,2,0.8,0.0,2024-12-14T21:30:08.057496Z,1369,1.05,10.4,38,-1,52,1.69,0.0,1,1,-2,6,1965873,3,81,True,0,0.8,0.07,3,372.2,56,209.2,,15,83,2.5,128,1,-3,0.2,315,1596
534,Boubacar Traoré,48,MID,Wolves,0,0,296,,589,633,0.0,-2,0.0,0,21,0.0,296,False,247,,0.0,0.00,6292,274,i,0.00,0,0.0,0.0,0,B.Traore,0.0,0,665,0,0.0,0,0.00,663,0.0,132.0,Knee injury - Expected back 06 Jan,0.00,0,0.0,0.0,2024-08-30T04:00:05.724805Z,0,0.0,0.0,207,0,297,0.0,0.0,0,0,0,293,1436,0,649,True,0,0.0,0.0,0,0.0,663,0.0,,297,658,0.0,0,0,2,0.0,317,12
535,Jean-Ricner Bellegarde,50,MID,Wolves,2,0,106,1.0,483,170,82.0,0,6.4,0,494,0.07,107,False,181,,0.16,1.30,13046,84,a,0.55,32,,33.8,2,Bellegarde,,17,207,9,2.12,0,13.07,247,0.09,73.0,,0.75,0,2.0,2.0,,723,1.12,0.1,132,0,89,1.63,0.0,0,0,2,109,13645,1,181,True,0,2.0,0.25,2,120.4,210,141.0,,95,134,2.3,102,0,0,0.4,209,75
536,Daniel Bentley,40,GKP,Wolves,0,0,48,,168,414,0.0,0,0.0,0,1652,0.0,48,False,23,,0.0,0.00,112818,41,a,0.00,0,,0.0,0,Bentley,,0,497,0,0.0,0,0.00,492,0.0,241.0,,0.00,0,0.0,0.0,,0,0.0,1.5,45,0,48,0.0,0.0,0,0,0,13,52542,0,427,True,0,0.0,0.0,0,0.0,494,0.0,,23,468,0.0,0,0,0,0.0,597,257
537,Francisco Jorge Tomás Oliveira,45,MID,Wolves,0,0,218,,461,578,2.0,0,0.2,0,121,0.0,210,False,168,,0.75,0.05,26429,233,u,0.00,1,0.0,1.9,0,Chiquinho,0.0,0,412,0,0.0,0,0.00,456,0.75,,Season long loan to RCD Mallorca,0.05,0,0.0,0.0,2024-09-01T09:12:21.111329Z,6,0.0,0.1,263,0,190,0.0,0.0,0,0,0,208,11572,0,394,False,0,0.0,0.0,0,3.0,438,14.3,,198,351,1.0,4,0,0,0.0,432,0
538,Tawanda Chirewa,45,MID,Wolves,0,0,260,,566,574,0.0,0,0.0,0,38,0.0,262,False,231,,0.0,0.00,8436,229,u,0.00,0,0.0,0.0,0,Chirewa,0.0,0,624,0,0.0,0,0.00,617,0.0,,Loaened to Derby County,0.00,0,0.0,0.0,2024-08-27T08:37:28.318365Z,0,0.0,0.0,256,0,264,0.0,0.0,0,0,0,258,1909,0,599,False,0,0.0,0.0,0,0.0,619,0.0,,264,615,0.0,0,0,0,0.0,425,0
539,Leon Chiwome,45,FWD,Wolves,0,0,60,,130,609,0.0,0,0.0,0,9747,0.0,60,False,20,,0.0,0.00,309622,57,a,0.00,0,100.0,0.0,0,Chiwome,100.0,0,655,0,0.0,0,0.00,649,0.0,,,0.00,0,0.0,0.0,2024-09-10T11:40:34.472554Z,0,0.0,2.3,75,0,62,0.0,0.0,0,0,0,60,512614,0,632,True,0,0.0,0.0,0,0.0,651,0.0,,61,647,0.0,0,0,0,0.0,467,6995
